Airport,Initial_z_score,Delay_Score,Datetime
ATL,0.5660723441016619,0.6261688322485528,2023-07-08 05:00:00
AUS,0.7567148436391059,0.1135072265458659,2023-07-08 05:00:00
BNA,0.4447709199776231,0.6070027842509347,2023-07-08 05:00:00
BOS,0.5586200056273052,0.6075550140702948,2023-07-08 05:00:00
BWI,1.0416165812835525,0.7075562069499373,2023-07-08 05:00:00
CLT,0.18850693686378872,0.5689595538431026,2023-07-08 05:00:00
DCA,0.0,0.3161415243245674,2023-07-08 05:00:00
DEN,3.7288741734466533,1.2303878225937144,2023-07-08 05:00:00
DFW,1.027651963585977,0.7271273283727941,2023-07-08 05:00:00
DTW,0.4483350602724176,0.5885332387039771,2023-07-08 05:00:00
EWR,0.4570974477071111,0.5923266303822656,2023-07-08 05:00:00
FLL,0.611291322513438,0.5101812394249114,2023-07-08 05:00:00
IAD,0.05554498269121153,0.6048982698621014,2023-07-08 05:00:00
IAH,1.2838234289307204,0.8358980369331174,2023-07-08 05:00:00
JFK,1.3542305671161337,0.7260810148195692,2023-07-08 05:00:00
LAS,5.263189777072284,0.7894784665608428,2023-07-08 05:00:00
LAX,5.641222166297329,0.8461833249445995,2023-07-08 05:00:00
LGA,0.22783719364594993,0.034175579046892494,2023-07-08 05:00:00
MCO,1.7356840911664035,0.8084343625498986,2023-07-08 05:00:00
MDW,0.6388426019534245,0.09582639029301368,2023-07-08 05:00:00
MIA,0.40990234128688274,0.5721287450786452,2023-07-08 05:00:00
MSP,0.337591099176325,0.5722505968092803,2023-07-08 05:00:00
ORD,0.4196547842872938,0.550040954749784,2023-07-08 05:00:00
PHL,0.19216359492767432,0.5555321186454681,2023-07-08 05:00:00
PHX,2.4795413672515085,0.3719312050877263,2023-07-08 05:00:00
SAN,2.4666412782429963,0.3699961917364495,2023-07-08 05:00:00
SEA,2.2432412858797015,0.33648619288195525,2023-07-08 05:00:00
SFO,4.828175283218055,0.7242262924827084,2023-07-08 05:00:00
SLC,1.7389022271748678,0.2608353340762302,2023-07-08 05:00:00
TPA,0.34734354217673613,0.6297817557129757,2023-07-08 05:00:00
ATL,1.3956578482404214,0.5239101924607811,2023-07-08 06:00:00
AUS,0.28959097272856127,0.15511604875313148,2023-07-08 06:00:00
BNA,0.15373087594213947,0.31913134670381105,2023-07-08 06:00:00
BOS,0.9950914556672564,0.4462448839122066,2023-07-08 06:00:00
BWI,0.4144565371473948,0.39030611428481343,2023-07-08 06:00:00
CLT,0.049541715523777174,0.3181892378127522,2023-07-08 06:00:00
DCA,0.0,0.32719637695692105,2023-07-08 06:00:00
DEN,1.4708812944875866,0.5925318376393719,2023-07-08 06:00:00
DFW,0.39522920445384596,0.34408988359464826,2023-07-08 06:00:00
DTW,0.15517994724906178,0.3384830786347667,2023-07-08 06:00:00
EWR,0.17229221095473846,0.3135097844696725,2023-07-08 06:00:00
FLL,0.22594960028360597,0.37316170065312837,2023-07-08 06:00:00
IAD,0.4065696597405991,0.38191692645906533,2023-07-08 06:00:00
IAH,0.4948641690116961,0.3571806088251035,2023-07-08 06:00:00
JFK,0.49187350862876034,0.3717337804023415,2023-07-08 06:00:00
LAS,2.9168599487547753,0.43752899231321635,2023-07-08 06:00:00
LAX,3.4455100417552367,0.5168265062632855,2023-07-08 06:00:00
LGA,0.03843271898553487,0.3474981975690303,2023-07-08 06:00:00
MCO,0.646960938108731,0.4017943727763897,2023-07-08 06:00:00
MDW,0.2371511145909395,0.34358811985528115,2023-07-08 06:00:00
MIA,0.5506406104514185,0.40351084694480155,2023-07-08 06:00:00
MSP,0.10563823172528462,0.3341909415488014,2023-07-08 06:00:00
ORD,0.14351941720052355,0.31144073271011996,2023-07-08 06:00:00
PHL,0.8686843021724097,0.42752573937677274,2023-07-08 06:00:00
PHX,2.178132878849244,0.3267199318273866,2023-07-08 06:00:00
SAN,1.3958814221101326,0.2093822133165199,2023-07-08 06:00:00
SEA,0.8759011987752728,0.13138517981629094,2023-07-08 06:00:00
SFO,2.7490294158914574,0.41235441238371867,2023-07-08 06:00:00
SLC,0.6979517249394305,0.10469275874091459,2023-07-08 06:00:00
TPA,0.1050866982149887,0.38592046063109614,2023-07-08 06:00:00
ATL,0.9469023105583279,0.5533722864080911,2023-07-08 07:00:00
AUS,0.10418916041836229,0.368524778799981,2023-07-08 07:00:00
BNA,0.4510056458935684,0.4907355405659184,2023-07-08 07:00:00
BOS,1.5836337452796974,0.603416546400588,2023-07-08 07:00:00
BWI,0.5344258845423682,0.5069775544587568,2023-07-08 07:00:00
CLT,1.2308179757600395,0.6084985123142722,2023-07-08 07:00:00
DCA,0.0,0.43300387393649803,2023-07-08 07:00:00
DEN,0.5393001551646655,0.43782956349094554,2023-07-08 07:00:00
DFW,0.9557611988850953,0.532193304564824,2023-07-08 07:00:00
DTW,0.049541715523777174,0.43542609443116165,2023-07-08 07:00:00
EWR,0.44500237872613396,0.48896087159011664,2023-07-08 07:00:00
FLL,1.2980234884997892,0.6166752664812598,2023-07-08 07:00:00
IAD,1.3850078674433837,0.6074904558511292,2023-07-08 07:00:00
IAH,0.19216359492767432,0.35235963887533484,2023-07-08 07:00:00
JFK,0.9905372598067445,0.51901819271888,2023-07-08 07:00:00
LAS,2.3378670219588176,0.5136993424867022,2023-07-08 07:00:00
LAX,2.1823630981921536,0.49037375392170257,2023-07-08 07:00:00
LGA,0.011108996538242306,0.460829272503347,2023-07-08 07:00:00
MCO,1.4420944392106088,0.6055380644212169,2023-07-08 07:00:00
MDW,0.08286870513850408,0.4456754973800252,2023-07-08 07:00:00
MIA,0.6214102634859628,0.5271767073374978,2023-07-08 07:00:00
MSP,0.03843271898553487,0.4305252167774532,2023-07-08 07:00:00
ORD,0.022217993076484612,0.415043315293504,2023-07-08 07:00:00
PHL,0.7371674361837721,0.5026750871028102,2023-07-08 07:00:00
PHX,1.2785826603363097,0.19178739905044648,2023-07-08 07:00:00
SAN,0.5539732919977023,0.08309599379965535,2023-07-08 07:00:00
SEA,1.1286049433501297,0.1692907415025195,2023-07-08 07:00:00
SFO,2.2786653812037203,0.3417998071805581,2023-07-08 07:00:00
SLC,0.2386001858978618,0.4084534833380247,2023-07-08 07:00:00
TPA,0.41767865627884143,0.46828325107466795,2023-07-08 07:00:00
ATL,0.773485086181435,0.5613850682182033,2023-07-08 08:00:00
AUS,0.033326989614726917,0.40036471398624635,2023-07-08 08:00:00
BNA,0.16529888822158653,0.47313274815812156,2023-07-08 08:00:00
BOS,1.4434470096254572,0.6554795023458695,2023-07-08 08:00:00
BWI,0.6103012669477205,0.55313406802609,2023-07-08 08:00:00
CLT,0.49589666466475957,0.5197976561834323,2023-07-08 08:00:00
DCA,0.0,0.4583941205924105,2023-07-08 08:00:00
DEN,0.19216359492767432,0.43134352029311274,2023-07-08 08:00:00
DFW,1.1881730820773404,0.5915690213985142,2023-07-08 08:00:00
DTW,0.41767865627884143,0.513006687390607,2023-07-08 08:00:00
EWR,0.5829775445004279,0.5316746636713165,2023-07-08 08:00:00
FLL,0.9297900468526513,0.5840154383418822,2023-07-08 08:00:00
IAD,0.9696718371451084,0.6268896615204789,2023-07-08 08:00:00
IAH,0.05554498269121153,0.4686688214876685,2023-07-08 08:00:00
JFK,0.7867091517075493,0.534720865262775,2023-07-08 08:00:00
LAS,0.9053399902104373,0.43844426016114735,2023-07-08 08:00:00
LAX,0.8285670700084589,0.34200922420039775,2023-07-08 08:00:00
LGA,0.0,0.47830859616836646,2023-07-08 08:00:00
MCO,1.3859014221170276,0.603602467676259,2023-07-08 08:00:00
MDW,0.011108996538242306,0.4232473131968533,2023-07-08 08:00:00
MIA,1.0567527169807769,0.5766617216439788,2023-07-08 08:00:00
MSP,0.011108996538242306,0.4516189875266451,2023-07-08 08:00:00
ORD,1.2197089792217972,0.6154171579150021,2023-07-08 08:00:00
PHL,0.299709913701086,0.4945038757253526,2023-07-08 08:00:00
PHX,0.4882168505648748,0.07323252758473123,2023-07-08 08:00:00
SAN,0.19361266623459666,0.09128954838221104,2023-07-08 08:00:00
SEA,0.44079020402896973,0.06611853060434547,2023-07-08 08:00:00
SFO,0.8993367230430032,0.1349005084564505,2023-07-08 08:00:00
SLC,0.08797443450931204,0.2807911643510672,2023-07-08 08:00:00
TPA,0.5718685479621857,0.5226280973951207,2023-07-08 08:00:00
ATL,1.9407542072656105,0.9025798738205921,2023-07-08 09:00:00
AUS,0.0,0.6212393836898471,2023-07-08 09:00:00
BNA,0.47377517248034884,0.6768336692064933,2023-07-08 09:00:00
BOS,1.8065707387788046,0.9230577004380444,2023-07-08 09:00:00
BWI,1.2436133974995784,0.8311105246552101,2023-07-08 09:00:00
CLT,1.0147558577004474,0.7731295192535969,2023-07-08 09:00:00
DCA,0.8131393194811982,0.7700919484543876,2023-07-08 09:00:00
DEN,0.05554498269121153,0.5817405924574933,2023-07-08 09:00:00
DFW,0.4650088019226726,0.6714982326189621,2023-07-08 09:00:00
DTW,0.16529888822158653,0.6560293532878094,2023-07-08 09:00:00
EWR,0.2325044009613363,0.6622531092691196,2023-07-08 09:00:00
FLL,0.3780244229790781,0.6829720752235379,2023-07-08 09:00:00
IAD,0.3942391488881283,0.7775111065897885,2023-07-08 09:00:00
IAH,0.0,0.6118188825460164,2023-07-08 09:00:00
JFK,1.1239582297205266,0.8232293960616848,2023-07-08 09:00:00
LAS,0.3229179623432882,0.5669950745133742,2023-07-08 09:00:00
LAX,0.3052541651273156,0.5366405306832643,2023-07-08 09:00:00
LGA,0.0,0.6501719840577869,2023-07-08 09:00:00
MCO,0.9610019674795061,0.760893643149971,2023-07-08 09:00:00
MDW,0.8131393194811982,0.7029640077850475,2023-07-08 09:00:00
MIA,0.8316966713708145,0.7520457215219655,2023-07-08 09:00:00
MSP,0.0,0.6043568890669656,2023-07-08 09:00:00
ORD,1.3090359841459578,0.8092374454955832,2023-07-08 09:00:00
PHL,0.12185295763433487,0.6403973166277078,2023-07-08 09:00:00
PHX,0.17139467315811205,0.4885870935744871,2023-07-08 09:00:00
SAN,0.06065071206201948,0.4697691156862394,2023-07-08 09:00:00
SEA,0.15662901855598413,0.47790094375564374,2023-07-08 09:00:00
SFO,0.3340269588815305,0.5329968857974899,2023-07-08 09:00:00
SLC,0.022217993076484612,0.495052525013234,2023-07-08 09:00:00
TPA,2.0456437204425346,0.929575803386496,2023-07-08 09:00:00
ATL,2.415330416650512,1.139083680693303,2023-07-08 10:00:00
AUS,0.0,0.7908303001704564,2023-07-08 10:00:00
BNA,0.5991922704094782,0.8724452978281,2023-07-08 10:00:00
BOS,0.7344968505626214,0.9162378020289732,2023-07-08 10:00:00
BWI,0.5010988949276414,0.8819347763037878,2023-07-08 10:00:00
CLT,0.8191386035256498,0.9059362179551089,2023-07-08 10:00:00
DCA,0.7371674361837721,0.9128856974644375,2023-07-08 10:00:00
DEN,1.2197089792217972,0.9005808207302743,2023-07-08 10:00:00
DFW,0.18905847037408463,0.7961290160697175,2023-07-08 10:00:00
DTW,0.06720551273974976,0.7917240741212005,2023-07-08 10:00:00
EWR,1.3142382144088396,1.003238658086705,2023-07-08 10:00:00
FLL,0.9623159995628257,0.9503187908221957,2023-07-08 10:00:00
IAD,0.16028567661986973,0.8127721191970135,2023-07-08 10:00:00
IAH,0.8131393194811982,0.8978716541631498,2023-07-08 10:00:00
JFK,0.859020393818107,0.947576592329246,2023-07-08 10:00:00
LAS,0.10418916041836229,0.7447751484434476,2023-07-08 10:00:00
LAX,0.08797443450931204,0.727632814181126,2023-07-08 10:00:00
LGA,0.4065696597405991,0.8544617780906067,2023-07-08 10:00:00
MCO,2.0079597200053603,1.07889530064912,2023-07-08 10:00:00
MDW,0.7371674361837721,0.8203639257043368,2023-07-08 10:00:00
MIA,1.5578516119084185,1.0213444514483658,2023-07-08 10:00:00
MSP,0.4065696597405991,0.8471037433062489,2023-07-08 10:00:00
ORD,2.971632273106017,1.2189166665172708,2023-07-08 10:00:00
PHL,0.4561113752643763,0.8646423744475619,2023-07-08 10:00:00
PHX,0.06065071206201948,0.7242414115580014,2023-07-08 10:00:00
SAN,0.011108996538242306,0.6617986886634184,2023-07-08 10:00:00
SEA,0.05464744489458512,0.7075903145743424,2023-07-08 10:00:00
SFO,0.10418916041836229,0.7122835081171517,2023-07-08 10:00:00
SLC,0.0,0.7234242585190344,2023-07-08 10:00:00
TPA,2.0514056505926117,1.0726849844450599,2023-07-08 10:00:00
ATL,2.1881593020526773,1.2745568227181523,2023-07-08 11:00:00
AUS,0.4065696597405991,0.9987636501665433,2023-07-08 11:00:00
BNA,1.0567527169807767,1.1501447435927794,2023-07-08 11:00:00
BOS,0.6961606324691604,1.0996240867280638,2023-07-08 11:00:00
BWI,0.6103012669477205,1.0468658664599617,2023-07-08 11:00:00
CLT,2.7724548617594076,1.3956477960237503,2023-07-08 11:00:00
DCA,0.299709913701086,1.0518589688181257,2023-07-08 11:00:00
DEN,1.3090359841459578,1.1379178299732837,2023-07-08 11:00:00
DFW,2.1097137366740655,1.2589027523400742,2023-07-08 11:00:00
DTW,0.8404630419284908,1.093429474268207,2023-07-08 11:00:00
EWR,1.3474687031314925,1.1630988355782197,2023-07-08 11:00:00
FLL,0.7978181482457917,1.115816830930165,2023-07-08 11:00:00
IAD,0.06065071206201948,1.0084481844074964,2023-07-08 11:00:00
IAH,1.1437370959243713,1.1156040997103633,2023-07-08 11:00:00
JFK,1.1623909487060615,1.1809098753144585,2023-07-08 11:00:00
LAS,0.033326989614726917,0.9456959677176193,2023-07-08 11:00:00
LAX,0.022217993076484612,0.9553310750573393,2023-07-08 11:00:00
LGA,1.3850078674433839,1.2365799330865208,2023-07-08 11:00:00
MCO,1.629514819616606,1.2119622976824038,2023-07-08 11:00:00
MDW,0.299709913701086,0.9385624363747632,2023-07-08 11:00:00
MIA,1.441997938318535,1.21010504989165,2023-07-08 11:00:00
MSP,0.5718685479621857,1.0243371074704801,2023-07-08 11:00:00
ORD,3.241023820853892,1.438545878360729,2023-07-08 11:00:00
PHL,0.5829775445004279,1.0922937598086007,2023-07-08 11:00:00
PHX,0.011108996538242306,0.9450130737597031,2023-07-08 11:00:00
SAN,0.0,0.9462862906152363,2023-07-08 11:00:00
SEA,1.0222179930764845,1.0664421008604594,2023-07-08 11:00:00
SFO,0.033326989614726917,0.9411157502905904,2023-07-08 11:00:00
SLC,0.0,0.9559313112780125,2023-07-08 11:00:00
TPA,1.6471786168325786,1.2072660752427467,2023-07-08 11:00:00
ATL,2.9179709006541668,1.6768866509860743,2023-07-08 12:00:00
AUS,1.3850078674433839,1.4331607581789818,2023-07-08 12:00:00
BNA,2.457975310333211,1.6337929803364952,2023-07-08 12:00:00
BOS,1.0826273681211471,1.467739315202096,2023-07-08 12:00:00
BWI,2.056752716980777,1.5672240944767748,2023-07-08 12:00:00
CLT,1.520215946704453,1.5013989414357052,2023-07-08 12:00:00
DCA,0.528422617374934,1.3859622823790712,2023-07-08 12:00:00
DEN,1.3453536341436205,1.4466990946483722,2023-07-08 12:00:00
DFW,1.2552820939250164,1.4466925761898293,2023-07-08 12:00:00
DTW,1.5614157522032128,1.47616087319436,2023-07-08 12:00:00
EWR,2.1696019501630612,1.6216972275674435,2023-07-08 12:00:00
FLL,1.1239582297205266,1.4120441734396645,2023-07-08 12:00:00
IAD,0.011108996538242306,1.2655708259805278,2023-07-08 12:00:00
IAH,0.8715784616632717,1.3864540826029443,2023-07-08 12:00:00
JFK,1.2766990500969486,1.4706090812222994,2023-07-08 12:00:00
LAS,0.0,1.2220184483757246,2023-07-08 12:00:00
LAX,0.8131393194811982,1.3775250043369922,2023-07-08 12:00:00
LGA,1.3762414968857075,1.551005968272476,2023-07-08 12:00:00
MCO,3.0883795013695443,1.746370519286236,2023-07-08 12:00:00
MDW,0.12185295763433487,1.2475089565183015,2023-07-08 12:00:00
MIA,1.801465009407997,1.5795641687538873,2023-07-08 12:00:00
MSP,0.6390740607019354,1.2973623072630276,2023-07-08 12:00:00
ORD,3.3505502507587392,1.7459583129233018,2023-07-08 12:00:00
PHL,1.858783039923733,1.554396194723913,2023-07-08 12:00:00
PHX,0.0,1.2417893434130314,2023-07-08 12:00:00
SAN,0.0,1.207254469344957,2023-07-08 12:00:00
SEA,0.4065696597405991,1.3066506501651507,2023-07-08 12:00:00
SFO,0.0,1.239334151370823,2023-07-08 12:00:00
SLC,1.0,1.3824713576656622,2023-07-08 12:00:00
TPA,3.9177335467597927,1.871316302911679,2023-07-08 12:00:00
ATL,2.808120494231718,1.9697826079076817,2023-07-08 13:00:00
AUS,1.3762414968857075,1.7871915911680145,2023-07-08 13:00:00
BNA,1.405907845313566,1.7645621543896626,2023-07-08 13:00:00
BOS,1.2442695982788479,1.7757621498016802,2023-07-08 13:00:00
BWI,1.644835990852013,1.8750072182114528,2023-07-08 13:00:00
CLT,1.4312129996650604,1.7556370855980274,2023-07-08 13:00:00
DCA,1.027979923226562,1.793870226108118,2023-07-08 13:00:00
DEN,3.173258608226947,2.011973184091892,2023-07-08 13:00:00
DFW,1.7210354311421325,1.8061767934282384,2023-07-08 13:00:00
DTW,1.4434470096254572,1.7796613223089077,2023-07-08 13:00:00
EWR,2.9104260444107193,2.0135793840053156,2023-07-08 13:00:00
FLL,4.078729373039904,2.1673999145138567,2023-07-08 13:00:00
IAD,0.8131393194811982,1.5303678388910849,2023-07-08 13:00:00
IAH,1.5740663378174684,1.774554494321871,2023-07-08 13:00:00
JFK,1.327689836927648,1.809962661277226,2023-07-08 13:00:00
LAS,1.6262786389623964,1.7464116695480842,2023-07-08 13:00:00
LAX,1.5503067556649701,1.776384964424949,2023-07-08 13:00:00
LGA,1.9661076968503137,1.8920227718788505,2023-07-08 13:00:00
MCO,6.12544415802362,2.475131166843882,2023-07-08 13:00:00
MDW,0.4561113752643763,1.6492521691042916,2023-07-08 13:00:00
MIA,1.9430968332461762,1.8511881080652985,2023-07-08 13:00:00
MSP,0.2598281234086288,1.5490063565420724,2023-07-08 13:00:00
ORD,2.974960971529318,1.9720320001946314,2023-07-08 13:00:00
PHL,1.5688641075545866,1.8013895999324192,2023-07-08 13:00:00
PHX,0.4065696597405991,1.6119799700519748,2023-07-08 13:00:00
SAN,0.0,1.491499571915153,2023-07-08 13:00:00
SEA,0.16529888822158653,1.565466299398642,2023-07-08 13:00:00
SFO,0.8131393194811982,1.683336118350927,2023-07-08 13:00:00
SLC,2.0328482987029957,1.7803865200772337,2023-07-08 13:00:00
TPA,3.6211633128208423,2.0853052147403446,2023-07-08 13:00:00
ATL,2.343339249301739,2.0755961188326855,2023-07-08 14:00:00
AUS,1.3726773565909132,1.9697747740727898,2023-07-08 14:00:00
BNA,0.5670828933531628,1.8180011632074247,2023-07-08 14:00:00
BOS,1.3054718438511632,1.9343001966209268,2023-07-08 14:00:00
BWI,0.668740409129794,1.8899160704112343,2023-07-08 14:00:00
CLT,2.5728546204049207,2.1128554350249082,2023-07-08 14:00:00
DCA,1.408912285721165,2.004155009462749,2023-07-08 14:00:00
DEN,2.9164293115781534,2.1460977943241755,2023-07-08 14:00:00
DFW,1.91942976886277,2.0221141873673747,2023-07-08 14:00:00
DTW,0.9934314192976066,1.870701671867306,2023-07-08 14:00:00
EWR,1.5898605863168425,1.9798664311438268,2023-07-08 14:00:00
FLL,3.6911359120738165,2.250308217038335,2023-07-08 14:00:00
IAD,0.7371674361837722,1.8805062020427827,2023-07-08 14:00:00
IAH,1.4531069348567773,1.9564683911120129,2023-07-08 14:00:00
JFK,0.9373349030960991,1.9094843347242558,2023-07-08 14:00:00
LAS,2.2874741918487427,2.0217778753695974,2023-07-08 14:00:00
LAX,1.8500166693660565,2.0206397149449256,2023-07-08 14:00:00
LGA,0.7993597373218051,1.851364751073049,2023-07-08 14:00:00
MCO,5.331890784329286,2.4871872685270278,2023-07-08 14:00:00
MDW,2.2092561834628244,2.105638898268456,2023-07-08 14:00:00
MIA,4.005196616615118,2.3312879665355752,2023-07-08 14:00:00
MSP,0.10563823172528462,1.7437958098989546,2023-07-08 14:00:00
ORD,3.4202046872728085,2.234166592482916,2023-07-08 14:00:00
PHL,1.450991865868905,1.9811049767286617,2023-07-08 14:00:00
PHX,1.3850078674433839,1.9579830368986166,2023-07-08 14:00:00
SAN,1.6262786389623964,1.9411225630746594,2023-07-08 14:00:00
SEA,1.286914491961547,1.9091205603321968,2023-07-08 14:00:00
SFO,1.9568764154055698,2.0357749112950194,2023-07-08 14:00:00
SLC,1.2330641008485317,1.8945788594728086,2023-07-08 14:00:00
TPA,4.3092095922576785,2.371411747641806,2023-07-08 14:00:00
ATL,2.5609429564373447,2.1949832789430457,2023-07-08 15:00:00
AUS,2.371228285283991,2.182640903513248,2023-07-08 15:00:00
BNA,1.0391814375338955,1.9811437689727027,2023-07-08 15:00:00
BOS,1.7504742225772971,2.06465527743073,2023-07-08 15:00:00
BWI,0.6739426393926756,1.975555028461775,2023-07-08 15:00:00
CLT,4.294085324562237,2.4570148197975477,2023-07-08 15:00:00
DCA,0.9748740674079902,1.9760555924268717,2023-07-08 15:00:00
DEN,4.018169548222195,2.3907851362413557,2023-07-08 15:00:00
DFW,2.0000908872443097,2.118541185005242,2023-07-08 15:00:00
DTW,0.8104687338600475,1.9336574423378756,2023-07-08 15:00:00
EWR,1.4459786542671882,2.051537547613805,2023-07-08 15:00:00
FLL,2.3048100294241305,2.137685514960605,2023-07-08 15:00:00
IAD,0.7062795734416851,1.9322475475764305,2023-07-08 15:00:00
IAH,1.801465009407997,2.0668797017111817,2023-07-08 15:00:00
JFK,1.1897146711533542,2.0175826567463377,2023-07-08 15:00:00
LAS,2.5562962428077416,2.1878500449155127,2023-07-08 15:00:00
LAX,1.9718696270003915,2.129661386317017,2023-07-08 15:00:00
LGA,0.7270484952112474,1.9656928004275815,2023-07-08 15:00:00
MCO,4.182566996891338,2.4214699829745716,2023-07-08 15:00:00
MDW,0.8936999538476824,1.9976963986925453,2023-07-08 15:00:00
MIA,3.6476899814865646,2.3864157030261897,2023-07-08 15:00:00
MSP,0.03843271898553487,1.8853235475046837,2023-07-08 15:00:00
ORD,2.9897306092544285,2.268235690473612,2023-07-08 15:00:00
PHL,0.5854126882500851,1.9169987290189325,2023-07-08 15:00:00
PHX,0.9696718371451085,1.973782532572943,2023-07-08 15:00:00
SAN,0.6611955528863461,1.8962964839840404,2023-07-08 15:00:00
SEA,2.962638345555647,2.2805623471126317,2023-07-08 15:00:00
SFO,2.608745897847044,2.2013225151717313,2023-07-08 15:00:00
SLC,1.3144657714015335,2.0138938422917665,2023-07-08 15:00:00
TPA,3.766775852607675,2.3877934201717417,2023-07-08 15:00:00
ATL,2.6539306025483733,2.3840218961670967,2023-07-08 16:00:00
AUS,2.179261875394381,2.316063717609081,2023-07-08 16:00:00
BNA,2.0397451205440738,2.315577737719438,2023-07-08 16:00:00
BOS,2.3334517670777255,2.360681608225286,2023-07-08 16:00:00
BWI,1.082627368121147,2.216204719069601,2023-07-08 16:00:00
CLT,4.158163282092287,2.6379185828783145,2023-07-08 16:00:00
DCA,1.6160631970977979,2.2373266710682547,2023-07-08 16:00:00
DEN,2.4377719835967073,2.3469971746269045,2023-07-08 16:00:00
DFW,2.010302345985926,2.2957139908859037,2023-07-08 16:00:00
DTW,1.1336181549518465,2.2133887341960166,2023-07-08 16:00:00
EWR,0.9854275473129538,2.1719785580415123,2023-07-08 16:00:00
FLL,3.7785368666712698,2.5278693727361747,2023-07-08 16:00:00
IAD,0.28715184585592135,2.0577627113770904,2023-07-08 16:00:00
IAH,2.3496664929867754,2.3526123649816495,2023-07-08 16:00:00
JFK,1.2878080466351907,2.2255753711219017,2023-07-08 16:00:00
LAS,3.072160792337511,2.4152553223291733,2023-07-08 16:00:00
LAX,3.2411203217459663,2.432146916359156,2023-07-08 16:00:00
LGA,0.28204611648511346,2.0946281352889344,2023-07-08 16:00:00
MCO,4.1308896373267405,2.590563895049848,2023-07-08 16:00:00
MDW,0.7699209458866404,2.0502830229162847,2023-07-08 16:00:00
MIA,4.726564190651752,2.7062207467624515,2023-07-08 16:00:00
MSP,2.043957295241238,2.2896333221583647,2023-07-08 16:00:00
ORD,4.852077789472956,2.7026233643313162,2023-07-08 16:00:00
PHL,1.8597730954894502,2.2901563156492872,2023-07-08 16:00:00
PHX,0.8008088086287274,2.099457912361149,2023-07-08 16:00:00
SAN,1.0819613704401974,2.1254898976165837,2023-07-08 16:00:00
SEA,2.830797503049407,2.359484375010491,2023-07-08 16:00:00
SFO,1.8737762515185548,2.261566174689967,2023-07-08 16:00:00
SLC,0.9409915611599847,2.142696899165426,2023-07-08 16:00:00
TPA,2.33556293430978,2.377465428395801,2023-07-08 16:00:00
ATL,5.528691014486782,2.760153867525118,2023-07-08 17:00:00
AUS,1.2790416760775143,2.143147162674573,2023-07-08 17:00:00
BNA,2.026424554125885,2.2813196605756105,2023-07-08 17:00:00
BOS,1.346247188817264,2.186447066151303,2023-07-08 17:00:00
BWI,1.2442695982788479,2.1478484499232033,2023-07-08 17:00:00
CLT,2.0926361095441006,2.278797032055999,2023-07-08 17:00:00
DCA,2.27880432218314,2.339540426101256,2023-07-08 17:00:00
DEN,1.7952302834920517,2.171352917735075,2023-07-08 17:00:00
DFW,1.2193810195812125,2.1317823581807414,2023-07-08 17:00:00
DTW,1.2604843241878982,2.1679276123487075,2023-07-08 17:00:00
EWR,1.6022875980613873,2.202459241383868,2023-07-08 17:00:00
FLL,3.153483925277019,2.367683434684248,2023-07-08 17:00:00
IAD,2.962734846447721,2.4180852355469864,2023-07-08 17:00:00
IAH,2.577065164577304,2.306818664298304,2023-07-08 17:00:00
JFK,0.9211201771870489,2.138075097277125,2023-07-08 17:00:00
LAS,2.0621866874902692,2.2030282419624583,2023-07-08 17:00:00
LAX,2.1218473439865715,2.216682587683419,2023-07-08 17:00:00
LGA,0.9187775512064829,2.168285603012431,2023-07-08 17:00:00
MCO,7.344370144986611,3.018915187637382,2023-07-08 17:00:00
MDW,1.532735476218089,2.1655518100284095,2023-07-08 17:00:00
MIA,5.567254789572937,2.793105455520047,2023-07-08 17:00:00
MSP,1.233064100848532,2.137605507745477,2023-07-08 17:00:00
ORD,5.202681989112668,2.697547353365233,2023-07-08 17:00:00
PHL,1.957769970079213,2.2379771853845276,2023-07-08 17:00:00
PHX,0.7321542245820554,1.978049506010492,2023-07-08 17:00:00
SAN,1.2530319857135415,2.1101001200699416,2023-07-08 17:00:00
SEA,1.1463997966667223,2.0775292353479213,2023-07-08 17:00:00
SFO,2.3880992119723103,2.245280617723418,2023-07-08 17:00:00
SLC,0.38257861883959016,2.0208006901797586,2023-07-08 17:00:00
TPA,1.7265756994453796,2.204178190601988,2023-07-08 17:00:00
ATL,5.075719318984541,2.9773442742655294,2023-07-08 18:00:00
AUS,0.5109863771516553,2.2993191142879885,2023-07-08 18:00:00
BNA,2.44564479948074,2.600313627548334,2023-07-08 18:00:00
BOS,2.9777280580425423,2.684026997911546,2023-07-08 18:00:00
BWI,1.3054718438511634,2.563406749093508,2023-07-08 18:00:00
CLT,2.8746174878360065,2.7263576702882117,2023-07-08 18:00:00
DCA,2.137168515221978,2.6263171991532097,2023-07-08 18:00:00
DEN,1.9315288209667294,2.5121478218720315,2023-07-08 18:00:00
DFW,3.3282012015816345,2.7296585830953357,2023-07-08 18:00:00
DTW,1.723150500130005,2.4869397943838503,2023-07-08 18:00:00
EWR,1.8485675980591343,2.5564498806709084,2023-07-08 18:00:00
FLL,4.516601840651668,2.915847583643443,2023-07-08 18:00:00
IAD,2.4152339157584377,2.6711308910433713,2023-07-08 18:00:00
IAH,2.4407764240043064,2.602582309460495,2023-07-08 18:00:00
JFK,1.178605674615112,2.427592134213288,2023-07-08 18:00:00
LAS,4.2597741745276565,2.8238210687242873,2023-07-08 18:00:00
