Airport,Initial_z_score,Delay_Score,Datetime
SEA,1.2314800716851722,0.18472201075277586,2023-06-19 06:00:00
SFO,1.9377596451268577,0.2906639467690287,2023-06-19 06:00:00
SLC,0.6586214681572691,0.09879322022359037,2023-06-19 06:00:00
TPA,0.444678402208532,0.35995676626617534,2023-06-19 06:00:00
ATL,1.6436282565624474,0.44526361128446584,2023-06-19 07:00:00
AUS,0.3042641095615981,0.15670734578930323,2023-06-19 07:00:00
BNA,0.07175970860026179,0.2340174393541537,2023-06-19 07:00:00
BOS,0.7918148810783573,0.3140507386271721,2023-06-19 07:00:00
BWI,0.022217993076484612,0.2163166085926192,2023-06-19 07:00:00
CLT,0.4065696597405991,0.2794230383747142,2023-06-19 07:00:00
DCA,0.0,0.22000856192108273,2023-06-19 07:00:00
DEN,0.288141901421639,0.2176010208056636,2023-06-19 07:00:00
DFW,0.8900047574522679,0.3316269935030588,2023-06-19 07:00:00
DTW,0.0,0.21309407382741402,2023-06-19 07:00:00
EWR,0.34925162922486325,0.2459018592129838,2023-06-19 07:00:00
FLL,0.0,0.2139594292638871,2023-06-19 07:00:00
IAD,0.16529888822158653,0.2375093450902882,2023-06-19 07:00:00
IAH,0.022217993076484612,0.1632913330469991,2023-06-19 07:00:00
JFK,1.1437370959243713,0.35164540338114214,2023-06-19 07:00:00
LAS,1.3497649059017303,0.3075145813235637,2023-06-19 07:00:00
LAX,0.6905919042341649,0.2086386310734289,2023-06-19 07:00:00
LGA,0.0,0.24160413961237165,2023-06-19 07:00:00
MCO,0.523316888004126,0.2765619277719089,2023-06-19 07:00:00
MDW,0.10053250235447667,0.23692145408239937,2023-06-19 07:00:00
MIA,0.03843271898553487,0.22743854761324003,2023-06-19 07:00:00
MSP,0.42878765281708375,0.25668719425772846,2023-06-19 07:00:00
ORD,0.21484060374536368,0.2437710760673354,2023-06-19 07:00:00
PHL,0.022217993076484612,0.1952657319783875,2023-06-19 07:00:00
PHX,0.8239203563788556,0.12358805345682837,2023-06-19 07:00:00
SAN,0.33158783200889064,0.0497381748013336,2023-06-19 07:00:00
SEA,0.8711194459220668,0.13066791688831003,2023-06-19 07:00:00
SFO,0.7517016320373892,0.11275524480560839,2023-06-19 07:00:00
SLC,0.2497091824361041,0.22285842162433134,2023-06-19 07:00:00
TPA,0.14917668008162743,0.24500383112790766,2023-06-19 07:00:00
ATL,2.276461696202574,0.7385017311870006,2023-06-19 08:00:00
AUS,0.5122078914658837,0.49071850126018124,2023-06-19 08:00:00
BNA,0.41767865627884143,0.4884119237864728,2023-06-19 08:00:00
BOS,1.541636885999368,0.6155175552623089,2023-06-19 08:00:00
BWI,0.0,0.43123329604130434,2023-06-19 08:00:00
CLT,0.16529888822158653,0.42446281426961036,2023-06-19 08:00:00
DCA,0.0,0.4278294260566754,2023-06-19 08:00:00
DEN,0.5056530907881535,0.4450832916234243,2023-06-19 08:00:00
DFW,0.7593854292602568,0.4932366185568598,2023-06-19 08:00:00
DTW,0.0,0.4085701684729645,2023-06-19 08:00:00
EWR,1.7592405931349737,0.6589774250545544,2023-06-19 08:00:00
FLL,0.4065696597405991,0.476357953915182,2023-06-19 08:00:00
IAD,0.06720551273974976,0.44451228881894383,2023-06-19 08:00:00
IAH,0.0,0.41941960833754044,2023-06-19 08:00:00
JFK,0.4650088019226726,0.4378511319968952,2023-06-19 08:00:00
LAS,0.5261905538092049,0.3446645250809891,2023-06-19 08:00:00
LAX,0.24915764892580816,0.1721216370142578,2023-06-19 08:00:00
LGA,0.0,0.41667916180251285,2023-06-19 08:00:00
MCO,0.6103012669477206,0.46579452044398745,2023-06-19 08:00:00
MDW,0.02732372244729256,0.4065064045667017,2023-06-19 08:00:00
MIA,0.41767865627884143,0.4433275291124947,2023-06-19 08:00:00
MSP,0.16529888822158653,0.4376356375978354,2023-06-19 08:00:00
ORD,0.48488416901859116,0.4691937109842703,2023-06-19 08:00:00
PHL,0.0,0.403092075774287,2023-06-19 08:00:00
PHX,0.31691469517585386,0.04753720427637809,2023-06-19 08:00:00
SAN,0.11674722826352693,0.057918707874450415,2023-06-19 08:00:00
SEA,0.7381574917494896,0.11072362376242346,2023-06-19 08:00:00
SFO,0.283036172050831,0.08286204944254602,2023-06-19 08:00:00
SLC,0.08797443450931204,0.2923089078859609,2023-06-19 08:00:00
TPA,0.8737900315432177,0.5519442464542693,2023-06-19 08:00:00
ATL,5.580150613960367,1.6373574884129547,2023-06-19 09:00:00
AUS,0.2037316072071214,0.8378662915293646,2023-06-19 09:00:00
BNA,0.5718685479621857,0.9017209257107167,2023-06-19 09:00:00
BOS,2.244028261261491,1.1956392502002715,2023-06-19 09:00:00
BWI,0.0,0.8600010177850484,2023-06-19 09:00:00
CLT,0.880344832220948,0.9651642263036752,2023-06-19 09:00:00
DCA,0.0,0.8824475334872706,2023-06-19 09:00:00
DEN,0.18751688129807112,0.7770917314598473,2023-06-19 09:00:00
DFW,0.7062795734416851,0.9138355094118275,2023-06-19 09:00:00
DTW,0.8131393194811982,0.9713860360004666,2023-06-19 09:00:00
EWR,1.1173069281507222,1.021337354901232,2023-06-19 09:00:00
FLL,0.9784382077027848,0.9912512741566266,2023-06-19 09:00:00
IAD,0.02732372244729256,1.099969947743116,2023-06-19 09:00:00
IAH,0.0,0.8387023045689863,2023-06-19 09:00:00
JFK,1.815337109336481,1.158183563209866,2023-06-19 09:00:00
LAS,0.1597341431095738,0.7360166936026776,2023-06-19 09:00:00
LAX,0.060650712062019475,0.676540941210279,2023-06-19 09:00:00
LGA,0.0,0.8612245772903457,2023-06-19 09:00:00
MCO,1.4633223767213757,1.0591844796068393,2023-06-19 09:00:00
MDW,0.011108996538242306,0.7955826597237498,2023-06-19 09:00:00
MIA,0.9784382077027848,0.9778124257952618,2023-06-19 09:00:00
MSP,0.06720551273974976,0.8073123813451027,2023-06-19 09:00:00
ORD,1.5991922704094783,1.071875732921511,2023-06-19 09:00:00
PHL,0.4065696597405991,0.9117312601398471,2023-06-19 09:00:00
PHX,0.1152981569566046,0.6701614380752822,2023-06-19 09:00:00
SAN,0.03843271898553487,0.6542196130152084,2023-06-19 09:00:00
SEA,0.28204611648511346,0.7025174559184172,2023-06-19 09:00:00
SFO,0.08797443450931204,0.6614005373410543,2023-06-19 09:00:00
SLC,0.022217993076484612,0.6936590805368497,2023-06-19 09:00:00
TPA,0.3417067729814154,0.8847776691503189,2023-06-19 09:00:00
ATL,4.301568235122157,1.3903365342807432,2023-06-19 10:00:00
AUS,0.07831450927799206,0.7680389919299883,2023-06-19 10:00:00
BNA,0.2325044009613363,0.7797887423310186,2023-06-19 10:00:00
BOS,1.3189234663699714,1.0037319292762181,2023-06-19 10:00:00
BWI,0.0,0.8155996776964638,2023-06-19 10:00:00
CLT,0.7644911586310648,0.8681529793417471,2023-06-19 10:00:00
DCA,1.6262786389623964,1.035409820973626,2023-06-19 10:00:00
DEN,0.06720551273974976,0.7166052568845783,2023-06-19 10:00:00
DFW,0.2871518458559214,0.7879642523913646,2023-06-19 10:00:00
DTW,0.33059777644317306,0.8021937702085683,2023-06-19 10:00:00
EWR,1.258369255200026,0.9653592730122097,2023-06-19 10:00:00
FLL,1.8043729489235218,1.0347690094554034,2023-06-19 10:00:00
IAD,0.8242483160194405,0.8890744987670558,2023-06-19 10:00:00
IAH,0.8131393194811982,0.8737083366704066,2023-06-19 10:00:00
JFK,1.551200310338614,1.0432254448592022,2023-06-19 10:00:00
LAS,0.033326989614726917,0.6957160107188093,2023-06-19 10:00:00
LAX,0.011108996538242306,0.7139295992557656,2023-06-19 10:00:00
LGA,0.0,0.7903251588147452,2023-06-19 10:00:00
MCO,0.5904258998518018,0.8601260640527042,2023-06-19 10:00:00
MDW,0.0,0.734689837331789,2023-06-19 10:00:00
MIA,1.210942608664121,0.956387568228002,2023-06-19 10:00:00
MSP,1.4338933821878919,0.9678495063814532,2023-06-19 10:00:00
ORD,1.4633223767213757,0.9862143926725564,2023-06-19 10:00:00
PHL,0.5718685479621857,0.8518333634381646,2023-06-19 10:00:00
PHX,0.033326989614726917,0.6925392746581598,2023-06-19 10:00:00
SAN,0.011108996538242306,0.5961430410114071,2023-06-19 10:00:00
SEA,0.10563823172528462,0.6607272921445625,2023-06-19 10:00:00
SFO,0.022217993076484612,0.6633415609108867,2023-06-19 10:00:00
SLC,0.0,0.6658453340663457,2023-06-19 10:00:00
TPA,0.1344110254794995,0.7953062527675929,2023-06-19 10:00:00
ATL,3.370649191724368,1.2690208248889125,2023-06-19 11:00:00
AUS,1.2470327016690899,0.9361357184579636,2023-06-19 11:00:00
BNA,0.5010988949276414,0.8853992579967878,2023-06-19 11:00:00
BOS,0.5272011030607056,0.8842603970924945,2023-06-19 11:00:00
BWI,0.4065696597405991,0.8654259138997319,2023-06-19 11:00:00
CLT,1.5305278894611258,1.0073567164175643,2023-06-19 11:00:00
DCA,0.6611955528863461,0.8960817602014478,2023-06-19 11:00:00
DEN,1.2470327016690899,0.946953521187885,2023-06-19 11:00:00
DFW,0.929886547744725,0.8964630746101113,2023-06-19 11:00:00
DTW,0.1344110254794995,0.7936434282159746,2023-06-19 11:00:00
EWR,0.9136678387126922,0.9407650469010895,2023-06-19 11:00:00
FLL,1.5467426153701758,1.0169067179766165,2023-06-19 11:00:00
IAD,0.33059777644317306,0.8407501291908824,2023-06-19 11:00:00
IAH,0.7371674361837722,0.8750363347740324,2023-06-19 11:00:00
JFK,1.0282074802192558,0.9687050643694693,2023-06-19 11:00:00
LAS,0.4065696597405991,0.8226939429582284,2023-06-19 11:00:00
LAX,0.0,0.7733282172733771,2023-06-19 11:00:00
LGA,0.4065696597405991,0.8534792302198302,2023-06-19 11:00:00
MCO,1.8663278961671805,1.064543748078462,2023-06-19 11:00:00
MDW,0.4065696597405991,0.8392638908471635,2023-06-19 11:00:00
MIA,1.3054718438511634,0.981240211021424,2023-06-19 11:00:00
MSP,1.8026865237222252,1.0339697056909878,2023-06-19 11:00:00
ORD,0.5904258998518019,0.8620681568654074,2023-06-19 11:00:00
PHL,0.2325044009613363,0.8412125905878288,2023-06-19 11:00:00
PHX,0.4065696597405991,0.8313338121767719,2023-06-19 11:00:00
SAN,0.0,0.7554026028660054,2023-06-19 11:00:00
SEA,0.03843271898553487,0.7518273970127316,2023-06-19 11:00:00
SFO,0.0,0.7578781430732445,2023-06-19 11:00:00
SLC,0.0,0.7656711467615748,2023-06-19 11:00:00
TPA,0.46121710463518417,0.852728647311729,2023-06-19 11:00:00
ATL,2.1790264335228873,1.162735784382571,2023-06-19 12:00:00
AUS,0.9135753209436009,0.9961309240857873,2023-06-19 12:00:00
BNA,0.6103012669477205,0.946039355164255,2023-06-19 12:00:00
BOS,0.616397051884246,0.9407131810055344,2023-06-19 12:00:00
BWI,0.16529888822158653,0.9357132248397957,2023-06-19 12:00:00
CLT,1.8374586015208916,1.1316587235812796,2023-06-19 12:00:00
DCA,0.268822050958999,0.915261429388823,2023-06-19 12:00:00
DEN,0.9135753209436009,0.9800275672659322,2023-06-19 12:00:00
DFW,0.775600155169307,0.9555394508777798,2023-06-19 12:00:00
DTW,0.05464744489458512,0.8151478154869192,2023-06-19 12:00:00
EWR,0.7780392820419468,0.9872914879256867,2023-06-19 12:00:00
FLL,3.068276577280932,1.3088379532947692,2023-06-19 12:00:00
IAD,0.5409806852200987,1.0562522553018905,2023-06-19 12:00:00
IAH,0.7062795734416851,0.9552328055479845,2023-06-19 12:00:00
JFK,0.40900480349025614,0.9412422596098974,2023-06-19 12:00:00
LAS,0.9784382077027848,0.9743773341996207,2023-06-19 12:00:00
LAX,0.8131393194811982,0.9689863179870454,2023-06-19 12:00:00
LGA,0.9784382077027848,1.0305889111963473,2023-06-19 12:00:00
MCO,2.7871240154694616,1.2439160507234333,2023-06-19 12:00:00
MDW,0.9784382077027848,0.9823536972138367,2023-06-19 12:00:00
MIA,1.3439045628366983,1.0735762158926336,2023-06-19 12:00:00
MSP,1.134970725366695,0.992507352075558,2023-06-19 12:00:00
ORD,0.6466189169453832,0.9311421322449761,2023-06-19 12:00:00
PHL,0.09452923518704232,0.9040744105557444,2023-06-19 12:00:00
PHX,1.3850078674433837,1.0438984497575035,2023-06-19 12:00:00
SAN,0.0,0.8302208817202364,2023-06-19 12:00:00
SEA,0.41767865627884143,0.8891711069778205,2023-06-19 12:00:00
SFO,0.4065696597405991,0.8913564863138848,2023-06-19 12:00:00
SLC,0.4065696597405991,0.9070632880311907,2023-06-19 12:00:00
TPA,1.4072258605198684,1.062268912542107,2023-06-19 12:00:00
ATL,5.115900408854902,1.826065232499006,2023-06-19 13:00:00
AUS,0.7734850861814349,1.2000999135529073,2023-06-19 13:00:00
BNA,1.4633223767213757,1.3179795784566934,2023-06-19 13:00:00
BOS,1.4567675760436458,1.31756556398414,2023-06-19 13:00:00
BWI,0.47377517248034884,1.2221245461095123,2023-06-19 13:00:00
CLT,1.153624578148385,1.2663585361186107,2023-06-19 13:00:00
DCA,0.5158645495297692,1.2033391856505788,2023-06-19 13:00:00
DEN,1.5866244056626333,1.317102171497009,2023-06-19 13:00:00
DFW,1.5305278894611258,1.3119769501260128,2023-06-19 13:00:00
DTW,0.4287876528170837,1.1696491126419455,2023-06-19 13:00:00
EWR,0.7048305021347627,1.1861400941404125,2023-06-19 13:00:00
FLL,2.0560909025537435,1.4010540233105713,2023-06-19 13:00:00
IAD,0.21994633311617165,1.1309835323377313,2023-06-19 13:00:00
IAH,1.1002911653371197,1.2583893883306405,2023-06-19 13:00:00
JFK,0.5728586035279032,1.1741215489336567,2023-06-19 13:00:00
LAS,0.804372948923522,1.1928215310454058,2023-06-19 13:00:00
LAX,2.7700157348867678,1.4857464915649832,2023-06-19 13:00:00
LGA,1.210942608664121,1.2871146669795286,2023-06-19 13:00:00
MCO,3.161491780384654,1.567800213929829,2023-06-19 13:00:00
MDW,0.8043729489235218,1.2174976238068813,2023-06-19 13:00:00
MIA,0.5418742398937423,1.2001245327800372,2023-06-19 13:00:00
MSP,0.461444661627878,1.1441360660185076,2023-06-19 13:00:00
ORD,1.0715183715829046,1.2243726898809202,2023-06-19 13:00:00
PHL,1.8515720384667333,1.37967705474515,2023-06-19 13:00:00
PHX,0.5631021774045093,1.1638211015706452,2023-06-19 13:00:00
SAN,0.0,1.0325634574514841,2023-06-19 13:00:00
SEA,0.5718685479621857,1.1628051818417744,2023-06-19 13:00:00
SFO,0.16529888822158653,1.108636133648473,2023-06-19 13:00:00
SLC,0.9784382077027848,1.2401867834850078,2023-06-19 13:00:00
TPA,0.9696718371451085,1.2355464401125444,2023-06-19 13:00:00
ATL,3.6655992989738113,1.532750519424081,2023-06-19 14:00:00
AUS,0.314475568303214,1.0733053710443918,2023-06-19 14:00:00
BNA,1.4035652193330002,1.210536916500293,2023-06-19 14:00:00
BOS,0.9807808336833508,1.1458055582450366,2023-06-19 14:00:00
BWI,0.1926226106688791,1.06627608597035,2023-06-19 14:00:00
CLT,0.8665652500615548,1.121689786623727,2023-06-19 14:00:00
DCA,0.6163045341151547,1.0981087482588017,2023-06-19 14:00:00
DEN,1.4582126642275852,1.2156457549843436,2023-06-19 14:00:00
DFW,2.65059792100209,1.390423369462401,2023-06-19 14:00:00
DTW,1.3850078674433839,1.1944295568839278,2023-06-19 14:00:00
EWR,0.6886157762257125,1.1193418057438194,2023-06-19 14:00:00
FLL,1.2334806765023905,1.1102723439589852,2023-06-19 14:00:00
IAD,0.4959931655568335,1.1158605267273636,2023-06-19 14:00:00
IAH,0.853914664447299,1.1350960667480787,2023-06-19 14:00:00
JFK,0.2148406037453637,1.0313334900256945,2023-06-19 14:00:00
LAS,1.5467426153701758,1.2323656458783852,2023-06-19 14:00:00
LAX,1.1262043548090186,1.1731081023471996,2023-06-19 14:00:00
LGA,0.8989021841105642,1.1283541708459006,2023-06-19 14:00:00
MCO,3.304665193298847,1.4804843265123688,2023-06-19 14:00:00
MDW,0.7336032958889777,1.120581564103804,2023-06-19 14:00:00
MIA,0.6178461231911683,1.1192357369771662,2023-06-19 14:00:00
MSP,0.18760939906716229,1.028494750693722,2023-06-19 14:00:00
ORD,0.43113027879764976,1.0683348123970406,2023-06-19 14:00:00
PHL,1.1548460924626136,1.2022371570551722,2023-06-19 14:00:00
PHX,0.22894026066654183,1.0398045491450654,2023-06-19 14:00:00
SAN,1.6262786389623964,1.246039170432795,2023-06-19 14:00:00
SEA,1.0456437204425346,1.1678219510134074,2023-06-19 14:00:00
SFO,1.6934841517021462,1.2516454021424783,2023-06-19 14:00:00
SLC,0.39780328918292285,1.0711110999946039,2023-06-19 14:00:00
TPA,0.8008088086287274,1.0939675003792835,2023-06-19 14:00:00
ATL,3.0895006130358813,1.7511673060421455,2023-06-19 15:00:00
AUS,1.3475652040235664,1.5129412033367378,2023-06-19 15:00:00
BNA,1.3837863531291554,1.5091406226825508,2023-06-19 15:00:00
BOS,2.0205177878505247,1.6091742703636682,2023-06-19 15:00:00
BWI,2.1111628079809877,1.622257700970979,2023-06-19 15:00:00
CLT,1.9740811968803373,1.5832350527670622,2023-06-19 15:00:00
DCA,0.6390740607019354,1.4151939759729206,2023-06-19 15:00:00
DEN,1.8125740059462392,1.5721339381863138,2023-06-19 15:00:00
DFW,4.110500993553955,1.9105434342765553,2023-06-19 15:00:00
DTW,1.3762414968857075,1.480599515988489,2023-06-19 15:00:00
EWR,1.4906460991686683,1.5497170051485805,2023-06-19 15:00:00
FLL,0.4969792379995682,1.4125740168686407,2023-06-19 15:00:00
IAD,0.1926226106688791,1.3391716410625567,2023-06-19 15:00:00
IAH,0.74471229242722,1.431342700527284,2023-06-19 15:00:00
JFK,1.7045931482403884,1.5695986430268989,2023-06-19 15:00:00
LAS,1.441997938318535,1.5380179372948783,2023-06-19 15:00:00
LAX,2.08415916029548,1.6332728353523522,2023-06-19 15:00:00
LGA,2.398314653836909,1.6500691421747538,2023-06-19 15:00:00
MCO,1.7501462629367124,1.5723205141080119,2023-06-19 15:00:00
MDW,0.2982608423941637,1.3983369910431152,2023-06-19 15:00:00
MIA,0.24216432619265624,1.2163748367558596,2023-06-19 15:00:00
MSP,0.07175970860026179,1.3299818956430347,2023-06-19 15:00:00
ORD,0.5683044076673911,1.3908274489672876,2023-06-19 15:00:00
PHL,0.4650088019226726,1.3558087390945517,2023-06-19 15:00:00
PHX,1.3127891431019174,1.5068831688333881,2023-06-19 15:00:00
SAN,0.6611955528863461,1.44084292882784,2023-06-19 15:00:00
SEA,2.0514056505926117,1.6522032761274792,2023-06-19 15:00:00
SFO,2.908228254555436,1.7469863716915202,2023-06-19 15:00:00
SLC,1.97487406740799,1.6522119786427594,2023-06-19 15:00:00
TPA,0.7321542245820553,1.3883491556603924,2023-06-19 15:00:00
ATL,3.2708791879429153,1.7032483061924948,2023-06-19 16:00:00
AUS,0.9408990433908936,1.414411463515242,2023-06-19 16:00:00
BNA,1.3712282852839908,1.4310344834970847,2023-06-19 16:00:00
BOS,1.634620548987414,1.5023225003815377,2023-06-19 16:00:00
BWI,1.6669574830364235,1.5295379523464259,2023-06-19 16:00:00
CLT,2.821900076391111,1.6428409225840532,2023-06-19 16:00:00
DCA,0.2598281234086288,1.2857899983594079,2023-06-19 16:00:00
DEN,1.5365271735055774,1.473139636572891,2023-06-19 16:00:00
DFW,1.6621718284274003,1.4989038454220476,2023-06-19 16:00:00
DTW,0.5595380371097148,1.3171554091236573,2023-06-19 16:00:00
EWR,1.0081045561306432,1.4013025757405582,2023-06-19 16:00:00
FLL,0.1885069368637887,1.3255920553137321,2023-06-19 16:00:00
IAD,0.07831450927799206,1.2605749751387056,2023-06-19 16:00:00
IAH,0.7048305021347627,1.3724900651704544,2023-06-19 16:00:00
JFK,1.0950889350742379,1.41070383046625,2023-06-19 16:00:00
LAS,1.3948953496673977,1.4616434473591637,2023-06-19 16:00:00
LAX,2.067064859868384,1.5523196448335845,2023-06-19 16:00:00
LGA,0.9705653918187522,1.373131489690357,2023-06-19 16:00:00
MCO,2.319768685810406,1.600505518366902,2023-06-19 16:00:00
MDW,0.11674722826352693,1.2157336477944332,2023-06-19 16:00:00
MIA,0.4959931655568335,1.337660508795035,2023-06-19 16:00:00
MSP,1.2308179757600395,1.4174753808109801,2023-06-19 16:00:00
ORD,2.0441946491356124,1.5393189472579067,2023-06-19 16:00:00
PHL,1.0021977898552827,1.4019216916535113,2023-06-19 16:00:00
PHX,2.155502293241883,1.5672603866251604,2023-06-19 16:00:00
SAN,0.6753917106995981,1.364814762354852,2023-06-19 16:00:00
SEA,2.053748276573178,1.5720830940254724,2023-06-19 16:00:00
SFO,2.8086760108649966,1.6706674135975341,2023-06-19 16:00:00
SLC,0.8029238776165996,1.3922285184109233,2023-06-19 16:00:00
TPA,0.6997247727639548,1.3668468464225276,2023-06-19 16:00:00
ATL,3.353655375312328,1.9815903455751407,2023-06-19 17:00:00
AUS,1.1911637424602763,1.6674138888704813,2023-06-19 17:00:00
BNA,0.5529832364319847,1.5745669153638027,2023-06-19 17:00:00
BOS,1.4732098589453897,1.7306184492273333,2023-06-19 17:00:00
BWI,1.0843039964207632,1.682695076305058,2023-06-19 17:00:00
CLT,2.760027850014863,1.8776770234187232,2023-06-19 17:00:00
DCA,2.1384865304282803,1.7936082910928275,2023-06-19 17:00:00
DEN,2.2464673881341306,1.8110940616945936,2023-06-19 17:00:00
DFW,1.8909810329933223,1.7653020310425203,2023-06-19 17:00:00
DTW,0.6340608491002185,1.5991578241446662,2023-06-19 17:00:00
EWR,2.438196444129366,1.8609845865950927,2023-06-19 17:00:00
FLL,0.8626810350049754,1.6484667104904012,2023-06-19 17:00:00
IAD,3.2798810003720855,2.026057386791437,2023-06-19 17:00:00
IAH,0.28204611648511346,1.5357883439680862,2023-06-19 17:00:00
JFK,0.44522993571882785,1.5534617712354355,2023-06-19 17:00:00
LAS,1.3712282852839905,1.6732441096994992,2023-06-19 17:00:00
LAX,1.6445120143344103,1.7331968309542447,2023-06-19 17:00:00
LGA,2.6052782584443235,1.8784243791799626,2023-06-19 17:00:00
MCO,2.5468432995161665,1.8555673976357414,2023-06-19 17:00:00
MDW,0.44500237872613396,1.5109325847441117,2023-06-19 17:00:00
MIA,0.5991922704094782,1.6716539461300464,2023-06-19 17:00:00
MSP,0.9024663244053587,1.6255386410256407,2023-06-19 17:00:00
ORD,3.2660089004436013,1.968786165120314,2023-06-19 17:00:00
PHL,1.220602533895441,1.6567542797405832,2023-06-19 17:00:00
PHX,1.2693817508461946,1.6712255144663992,2023-06-19 17:00:00
SAN,0.6811634377513558,1.6622846744968447,2023-06-19 17:00:00
SEA,2.0501841362783835,1.7937456192870962,2023-06-19 17:00:00
SFO,3.1702541678193477,1.954859054833855,2023-06-19 17:00:00
SLC,1.3219279067775704,1.7206815670163682,2023-06-19 17:00:00
TPA,0.6775067796874702,1.625673615908045,2023-06-19 17:00:00
ATL,4.173349495471257,2.1466936332676108,2023-06-19 18:00:00
AUS,1.2929137760059985,1.7101970655844028,2023-06-19 18:00:00
BNA,1.0244157829317673,1.6959320371542737,2023-06-19 18:00:00
BOS,1.8051216674718824,1.8280557177283296,2023-06-19 18:00:00
BWI,0.8428981856781479,1.6596233165651415,2023-06-19 18:00:00
CLT,3.557044961356102,2.070804121399689,2023-06-19 18:00:00
DCA,1.6780664795746656,1.8166270641489513,2023-06-19 18:00:00
DEN,1.306365398524807,1.7269074331260235,2023-06-19 18:00:00
DFW,1.9749747515539808,1.8210562244427797,2023-06-19 18:00:00
DTW,1.0664126422120968,1.6903072555132652,2023-06-19 18:00:00
EWR,2.6130587566901986,1.9400109606719977,2023-06-19 18:00:00
FLL,0.7482764327220145,1.648567108362947,2023-06-19 18:00:00
IAD,2.1466394217921327,1.9070291588707415,2023-06-19 18:00:00
IAH,0.9187775512064827,1.6703360362860349,2023-06-19 18:00:00
JFK,1.396209381750717,1.7585171780802273,2023-06-19 18:00:00
LAS,2.179261875394381,1.8363520259878103,2023-06-19 18:00:00
LAX,2.6743575031545883,1.9197786423798568,2023-06-19 18:00:00
LGA,3.0830422318830597,1.9984147531815801,2023-06-19 18:00:00
MCO,1.8260256284650476,1.8377611069055995,2023-06-19 18:00:00
MDW,0.17640788475982883,1.5561260459202688,2023-06-19 18:00:00
MIA,0.2436133974995786,1.633365875020935,2023-06-19 18:00:00
MSP,1.1800547459220339,1.7082153204792094,2023-06-19 18:00:00
ORD,2.5385359446996953,1.903387605630434,2023-06-19 18:00:00
PHL,1.7069357742209543,1.8132193992774632,2023-06-19 18:00:00
PHX,0.9226617662630623,1.6505435899941514,2023-06-19 18:00:00
SAN,0.6835100468549045,1.6339921997032376,2023-06-19 18:00:00
SEA,0.8290260857496636,1.6564035859593729,2023-06-19 18:00:00
SFO,2.9152077972639248,1.9562619807830488,2023-06-19 18:00:00
SLC,0.5284226173749339,1.6162708686779146,2023-06-19 18:00:00
TPA,1.4906460991686687,1.8048717874370694,2023-06-19 18:00:00
ATL,4.520161997823481,2.5019666070592095,2023-06-19 19:00:00
AUS,1.3387988334658902,2.0833118864624485,2023-06-19 19:00:00
BNA,3.660020492339036,2.38322413226401,2023-06-19 19:00:00
BOS,1.5425304406730116,2.0770120316611784,2023-06-19 19:00:00
BWI,0.3426968285471329,1.9233022468039256,2023-06-19 19:00:00
CLT,4.4745182773809455,2.521444844870474,2023-06-19 19:00:00
DCA,1.8974433159019615,2.1617727891035905,2023-06-19 19:00:00
DEN,1.7418043529116947,2.102803799751638,2023-06-19 19:00:00
DFW,1.593521227503711,2.091825594921291,2023-06-19 19:00:00
DTW,2.0462999212218036,2.1610631227093733,2023-06-19 19:00:00
EWR,2.2775828078689115,2.219944002430773,2023-06-19 19:00:00
FLL,1.5194188929228836,2.083684309456327,2023-06-19 19:00:00
IAD,1.2748115381017702,2.029743298348906,2023-06-19 19:00:00
IAH,2.8084484538723027,2.274892314587351,2023-06-19 19:00:00
JFK,1.3807956927462195,2.060959784393464,2023-06-19 19:00:00
LAS,3.31188997478051,2.3183203180811978,2023-06-19 19:00:00
LAX,2.7135912590446756,2.2762058874666273,2023-06-19 19:00:00
LGA,2.4686638294617773,2.226387278266687,2023-06-19 19:00:00
MCO,2.75267201243258,2.2510982420247965,2023-06-19 19:00:00
MDW,0.880344832220948,1.9695252989035024,2023-06-19 19:00:00
MIA,0.9076685546682405,1.9619472344790834,2023-06-19 19:00:00
MSP,1.6994834357465978,2.118838776664996,2023-06-19 19:00:00
ORD,2.6583703342382314,2.245901729218502,2023-06-19 19:00:00
PHL,1.9046641142606417,2.1761705814393952,2023-06-19 19:00:00
PHX,0.7816959401058325,1.9681488731306465,2023-06-19 19:00:00
SAN,0.6663977831492279,1.9298635760205258,2023-06-19 19:00:00
SEA,1.734593351454695,2.1130784569726857,2023-06-19 19:00:00
SFO,2.3868776976580817,2.2141712943853924,2023-06-19 19:00:00
SLC,2.2476889024483593,2.218652654913101,2023-06-19 19:00:00
TPA,1.8212438756118416,2.153348877211544,2023-06-19 19:00:00
ATL,8.105099978284816,3.4137260436166192,2023-06-19 20:00:00
AUS,1.7504742225772976,2.469942351503933,2023-06-19 20:00:00
BNA,3.6987291035504732,2.750011096140271,2023-06-19 20:00:00
BOS,1.4222190721146903,2.4565199165735714,2023-06-19 20:00:00
BWI,0.523316888004126,2.3784452166103085,2023-06-19 20:00:00
CLT,6.8668336471734035,3.243040672418724,2023-06-19 20:00:00
DCA,1.9866352816025192,2.579035214983431,2023-06-19 20:00:00
DEN,0.6946150602701643,2.302325103935836,2023-06-19 20:00:00
DFW,1.84500345776434,2.526529275171083,2023-06-19 20:00:00
DTW,4.07548757873793,2.8403509843158896,2023-06-19 20:00:00
EWR,3.758433942582658,2.7884242673506607,2023-06-19 20:00:00
FLL,2.244028261261491,2.5874896144788115,2023-06-19 20:00:00
